Latitude,Longitude,Elevation
43.83572000,-79.9751600,391.0
43.83587000,-79.9749800,391.0
43.83593000,-79.9748600,389.0
43.83591000,-79.9747300,388.0
43.83583000,-79.9747200,387.0
43.83577000,-79.9747200,387.0
43.83574000,-79.9745900,385.0
43.83574000,-79.9744300,383.0
43.83573000,-79.9743300,381.0
43.83619000,-79.9737500,383.0
43.83644000,-79.9734100,384.0
43.83671000,-79.9731000,384.0
43.83784000,-79.9719200,380.0
43.83870000,-79.9709900,380.0
43.83932000,-79.9703700,380.0
43.83981000,-79.9698300,381.0
43.84004000,-79.9695700,382.0
43.84007000,-79.9695300,382.0
43.84009000,-79.9694600,382.0
43.84009000,-79.9693300,383.0
43.84007000,-79.9692600,383.0
43.84003000,-79.9691900,383.0
43.83987000,-79.9689700,383.0
43.83966000,-79.9687000,383.0
43.83971000,-79.9686400,383.0
43.83974000,-79.9686100,383.0
43.83977000,-79.9685600,382.0
43.84008000,-79.9681300,383.0
43.84015000,-79.9680400,384.0
43.84019000,-79.9679700,384.0
43.84037000,-79.9682100,386.0
43.84056000,-79.9684600,387.0
43.84068000,-79.9686100,387.0
43.84073000,-79.9686400,388.0
43.84078000,-79.9686400,388.0
43.84085000,-79.9686100,389.0
43.84153000,-79.9679200,395.0
43.84154000,-79.9679000,394.0
43.84381000,-79.9653500,403.0
43.84496000,-79.9640400,409.0
43.84526000,-79.9636700,411.0
43.84543000,-79.9634700,412.0
43.84551000,-79.9635200,413.0
43.84645000,-79.9633200,420.0
43.84670000,-79.9633900,421.0
43.84729000,-79.9627700,418.0
43.84775000,-79.9626000,421.0
43.84796000,-79.9626600,421.0
43.84811000,-79.9623200,423.0
43.84818000,-79.9620600,424.0
43.84845000,-79.9617600,426.0
43.84864000,-79.9618600,426.0
43.84898000,-79.9616700,426.0
43.84949000,-79.9615200,428.0
43.84974000,-79.9613700,429.0
43.84991000,-79.9611700,429.0
43.85011000,-79.9610700,429.0
43.85034000,-79.9609000,430.0
43.85046000,-79.9606000,430.0
43.85059000,-79.9604300,431.0
43.85083000,-79.9601300,431.0
43.85099000,-79.9599200,431.0
43.85099000,-79.9597900,431.0
43.85085000,-79.9596600,431.0
43.85060000,-79.9593700,430.0
43.85033000,-79.9590100,429.0
43.85009000,-79.9587600,428.0
43.84997000,-79.9585000,426.0
43.84993000,-79.9584400,425.0
43.85009000,-79.9582600,424.0
43.85019000,-79.9581500,424.0
43.85066000,-79.9576000,424.0
43.85112000,-79.9570500,426.0
43.85148000,-79.9566700,425.0
43.85183000,-79.9562800,427.0
