Latitude,Longitude,Elevation
43.58257000,-79.9722300,341.0
43.58294000,-79.9718200,336.0
43.58312000,-79.9719700,336.0
43.58303000,-79.9718600,336.0
43.58323000,-79.9720600,336.0
43.58347000,-79.9721400,334.0
43.58372000,-79.9724000,335.0
43.58420000,-79.9726300,334.0
43.58476000,-79.9731000,334.0
43.58500000,-79.9732300,335.0
43.58516000,-79.9735000,337.0
43.58558000,-79.9738900,335.0
43.58576000,-79.9741300,335.0
43.58588000,-79.9743400,335.0
43.58598000,-79.9746300,336.0
43.58601000,-79.9750200,336.0
43.58607000,-79.9752500,336.0
43.58628000,-79.9755700,338.0
43.58650000,-79.9757600,339.0
43.58654000,-79.9758100,339.0
43.58666000,-79.9759600,339.0
43.58682000,-79.9763400,340.0
43.58702000,-79.9764100,339.0
43.58742000,-79.9764400,338.0
43.58750000,-79.9764000,338.0
43.58759000,-79.9761100,336.0
43.58754000,-79.9756600,336.0
43.58761000,-79.9753500,336.0
43.58774000,-79.9751200,336.0
43.58780000,-79.9750400,336.0
43.58782000,-79.9749600,337.0
43.58782000,-79.9746400,336.0
43.58783000,-79.9745500,336.0
43.58784000,-79.9744800,336.0
43.58783000,-79.9743600,335.0
43.58779000,-79.9742900,335.0
43.58776000,-79.9741800,335.0
43.58781000,-79.9740000,335.0
43.58811000,-79.9738000,335.0
43.58830000,-79.9736500,336.0
43.58843000,-79.9735500,337.0
43.58897000,-79.9735700,335.0
43.58915000,-79.9735300,335.0
43.58924000,-79.9734600,335.0
43.58927000,-79.9733700,335.0
43.58947000,-79.9728900,336.0
43.58980000,-79.9725200,337.0
43.58985000,-79.9724400,338.0
43.58990000,-79.9723300,338.0
43.58996000,-79.9722300,338.0
43.59004000,-79.9722300,339.0
43.59011000,-79.9721900,339.0
43.59049000,-79.9721800,340.0
43.59073000,-79.9720700,341.0
43.59083000,-79.9719500,342.0
43.59096000,-79.9719100,343.0
43.59115000,-79.9721800,342.0
43.59131000,-79.9721600,342.0
43.59135000,-79.9722000,342.0
43.59159000,-79.9723500,340.0
43.59182000,-79.9727200,340.0
43.59193000,-79.9727500,341.0
43.59219000,-79.9729900,341.0
43.59229000,-79.9729500,341.0
43.59247000,-79.9729400,340.0
43.59255000,-79.9729800,340.0
43.59271000,-79.9732200,339.0
43.59285000,-79.9735300,339.0
43.59297000,-79.9736100,339.0
43.59309000,-79.9736000,339.0
43.59333000,-79.9737300,338.0
43.59347000,-79.9737400,338.0
43.59361000,-79.9737800,338.0
43.59366000,-79.9738500,338.0
43.59367000,-79.9741800,338.0
43.59368000,-79.9743200,338.0
43.59370000,-79.9744100,338.0
43.59372000,-79.9745500,338.0
43.59372000,-79.9747000,338.0
43.59371000,-79.9749500,338.0
43.59373000,-79.9752000,338.0
43.59372000,-79.9753900,338.0
43.59372000,-79.9754700,338.0
43.59369000,-79.9755400,338.0
43.59372000,-79.9756200,337.0
43.59377000,-79.9756100,337.0
43.59381000,-79.9755300,338.0
43.59383000,-79.9754500,338.0
43.59395000,-79.9754000,338.0
43.59402000,-79.9753900,338.0
43.59406000,-79.9753500,338.0
43.59419000,-79.9753300,338.0
43.59428000,-79.9753300,338.0
43.59434000,-79.9752800,338.0
43.59442000,-79.9752000,338.0
43.59454000,-79.9751500,338.0
43.59459000,-79.9751300,338.0
43.59465000,-79.9751000,339.0
43.59474000,-79.9750700,339.0
43.59510000,-79.9750500,339.0
43.59518000,-79.9750800,340.0
43.59525000,-79.9751200,340.0
43.59537000,-79.9751600,341.0
43.59550000,-79.9752500,341.0
43.59563000,-79.9753700,342.0
43.59576000,-79.9756200,342.0
43.59581000,-79.9757300,342.0
43.59570000,-79.9758000,342.0
43.59560000,-79.9760200,342.0
43.59554000,-79.9761300,341.0
43.59519000,-79.9761600,342.0
43.59511000,-79.9762300,342.0
43.59506000,-79.9763600,342.0
43.59504000,-79.9764300,343.0
43.59506000,-79.9765900,343.0
43.59506000,-79.9766900,343.0
43.59507000,-79.9768700,343.0
43.59514000,-79.9770900,343.0
43.59535000,-79.9772800,343.0
43.59540000,-79.9773800,344.0
43.59531000,-79.9775500,344.0
43.59511000,-79.9779200,345.0
43.59506000,-79.9780000,345.0
43.59492000,-79.9781400,346.0
43.59476000,-79.9783700,346.0
43.59472000,-79.9784000,346.0
43.59473000,-79.9784700,346.0
43.59477000,-79.9785100,346.0
43.59486000,-79.9786300,346.0
43.59491000,-79.9787200,346.0
43.59496000,-79.9788000,345.0
43.59508000,-79.9789200,344.0
43.59525000,-79.9790400,344.0
43.59531000,-79.9790800,343.0
43.59547000,-79.9792600,343.0
43.59600000,-79.9793900,341.0
43.59621000,-79.9794900,341.0
43.59627000,-79.9795200,341.0
43.59645000,-79.9796100,342.0
43.59672000,-79.9797200,343.0
43.59682000,-79.9798200,344.0
43.59694000,-79.9801000,344.0
43.59713000,-79.9802600,346.0
43.59723000,-79.9803000,347.0
43.59743000,-79.9802700,350.0
43.59752000,-79.9801500,351.0
43.59763000,-79.9801100,352.0
43.59798000,-79.9801300,352.0
43.59817000,-79.9801100,353.0
43.59846000,-79.9801500,354.0
43.59881000,-79.9803500,355.0
43.59900000,-79.9804600,355.0
43.59919000,-79.9805100,356.0
43.59936000,-79.9804800,356.0
43.59958000,-79.9804900,356.0
43.59964000,-79.9804600,357.0
43.59984000,-79.9804500,358.0
43.59998000,-79.9804800,358.0
43.60017000,-79.9804600,358.0
43.60039000,-79.9805100,357.0
43.60068000,-79.9805900,354.0
43.60082000,-79.9806900,353.0
43.60087000,-79.9807200,353.0
43.60096000,-79.9806000,353.0
43.60103000,-79.9805600,353.0
43.60107000,-79.9805300,352.0
43.60130000,-79.9806500,352.0
43.60176000,-79.9811300,354.0
43.60182000,-79.9811800,354.0
43.60225000,-79.9815500,357.0
43.60241000,-79.9818700,356.0
43.60252000,-79.9819600,355.0
43.60258000,-79.9819400,355.0
43.60269000,-79.9818900,354.0
43.60295000,-79.9818300,353.0
43.60310000,-79.9817800,352.0
43.60322000,-79.9817900,352.0
43.60344000,-79.9818300,352.0
43.60372000,-79.9818400,352.0
43.60392000,-79.9818700,352.0
43.60411000,-79.9819600,353.0
43.60424000,-79.9819800,353.0
43.60441000,-79.9817400,354.0
43.60452000,-79.9816400,354.0
43.60475000,-79.9816100,354.0
43.60498000,-79.9815600,354.0
43.60508000,-79.9814000,354.0
43.60516000,-79.9813100,353.0
43.60524000,-79.9811300,352.0
43.60548000,-79.9810400,351.0
43.60576000,-79.9809500,351.0
43.60613000,-79.9809800,350.0
43.60623000,-79.9809600,350.0
43.60654000,-79.9810100,350.0
43.60660000,-79.9810300,350.0
43.60669000,-79.9810300,350.0
43.60689000,-79.9809500,350.0
43.60695000,-79.9809500,350.0
43.60716000,-79.9808500,350.0
43.60727000,-79.9805400,349.0
43.60755000,-79.9801500,351.0
43.60765000,-79.9799400,350.0
43.60776000,-79.9797900,351.0
43.60791000,-79.9797300,352.0
43.60811000,-79.9797500,352.0
43.60824000,-79.9797000,352.0
43.60850000,-79.9796900,354.0
43.60870000,-79.9795600,354.0
43.60876000,-79.9794000,353.0
43.60891000,-79.9792900,352.0
43.60909000,-79.9792600,351.0
43.60926000,-79.9792000,351.0
43.60941000,-79.9790800,350.0
43.60953000,-79.9789100,348.0
43.60960000,-79.9787800,348.0
43.60964000,-79.9785200,347.0
43.60973000,-79.9784200,348.0
43.60985000,-79.9783500,348.0
43.61001000,-79.9782100,348.0
43.61010000,-79.9781800,349.0
43.61022000,-79.9781200,349.0
43.61041000,-79.9779500,350.0
43.61060000,-79.9779100,350.0
43.61104000,-79.9778400,349.0
43.61125000,-79.9777200,348.0
43.61135000,-79.9776000,348.0
43.61142000,-79.9774600,347.0
43.61144000,-79.9773900,347.0
43.61148000,-79.9773000,346.0
43.61154000,-79.9772100,346.0
43.61161000,-79.9769800,345.0
43.61186000,-79.9766800,343.0
43.61202000,-79.9766600,343.0
43.61221000,-79.9767200,345.0
43.61230000,-79.9767100,345.0
43.61238000,-79.9767000,345.0
43.61244000,-79.9767000,345.0
43.61252000,-79.9767000,345.0
43.61267000,-79.9767800,343.0
43.61284000,-79.9767300,341.0
43.61296000,-79.9766700,340.0
43.61303000,-79.9766200,340.0
43.61316000,-79.9765500,338.0
43.61331000,-79.9763400,336.0
43.61338000,-79.9761200,334.0
43.61351000,-79.9760000,332.0
43.61379000,-79.9759200,329.0
43.61408000,-79.9759400,328.0
43.61453000,-79.9756600,324.0
43.61476000,-79.9755600,323.0
43.61483000,-79.9754600,324.0
43.61496000,-79.9753900,324.0
43.61505000,-79.9753800,324.0
43.61510000,-79.9753200,324.0
43.61524000,-79.9751900,322.0
43.61529000,-79.9751400,322.0
43.61535000,-79.9751100,321.0
43.61585000,-79.9745300,318.0
43.61627000,-79.9740700,317.0
43.61677000,-79.9734900,316.0
43.61754000,-79.9726200,313.0
43.61836000,-79.9717100,315.0
43.61853000,-79.9715300,315.0
43.61858000,-79.9714000,316.0
43.61860000,-79.9712300,316.0
43.61862000,-79.9711400,316.0
43.61865000,-79.9710400,316.0
43.61870000,-79.9709600,316.0
43.61883000,-79.9709000,318.0
43.61899000,-79.9709000,319.0
43.61905000,-79.9708500,320.0
43.61916000,-79.9707300,320.0
43.61927000,-79.9705800,321.0
43.61935000,-79.9704700,320.0
43.61942000,-79.9704200,320.0
43.61959000,-79.9702700,318.0
43.61976000,-79.9700700,313.0
43.61987000,-79.9699900,311.0
43.61995000,-79.9699700,310.0
43.62004000,-79.9700100,309.0
43.62030000,-79.9703100,310.0
43.62066000,-79.9708500,309.0
43.62114000,-79.9714600,312.0
43.62141000,-79.9717300,309.0
43.62191000,-79.9724000,310.0
43.62242000,-79.9731000,317.0
43.62322000,-79.9742000,312.0
43.62381000,-79.9749800,310.0
43.62394000,-79.9749000,309.0
43.62400000,-79.9749700,309.0
43.62414000,-79.9748400,309.0
43.62436000,-79.9746800,309.0
43.62452000,-79.9744500,310.0
43.62493000,-79.9740900,311.0
43.62528000,-79.9736100,308.0
43.62566000,-79.9733000,307.0
43.62616000,-79.9726900,306.0
43.62641000,-79.9724500,307.0
43.62713000,-79.9716200,309.0
43.62747000,-79.9712400,311.0
43.62768000,-79.9710300,312.0
43.62850000,-79.9700700,314.0
43.62872000,-79.9698200,317.0
43.62878000,-79.9697500,317.0
43.62882000,-79.9697100,317.0
43.62916000,-79.9701600,319.0
43.62949000,-79.9706000,321.0
43.62969000,-79.9703700,321.0
43.62953000,-79.9704700,321.0
43.62961000,-79.9704200,321.0
43.62972000,-79.9700500,321.0
43.63000000,-79.9696700,323.0
43.63009000,-79.9693300,323.0
43.63018000,-79.9691600,324.0
43.63026000,-79.9689600,325.0
43.63029000,-79.9687100,325.0
43.63036000,-79.9683400,326.0
43.63053000,-79.9678900,326.0
43.63057000,-79.9677900,326.0
43.63081000,-79.9674500,325.0
43.63098000,-79.9674600,324.0
43.63119000,-79.9674800,323.0
43.63133000,-79.9674100,322.0
43.63153000,-79.9674600,321.0
43.63168000,-79.9674600,321.0
43.63190000,-79.9675300,323.0
43.63214000,-79.9675500,324.0
43.63229000,-79.9678200,326.0
43.63234000,-79.9681000,327.0
43.63276000,-79.9687200,327.0
43.63285000,-79.9689600,327.0
43.63303000,-79.9692100,326.0
43.63325000,-79.9697400,324.0
43.63335000,-79.9699500,323.0
43.63341000,-79.9700000,323.0
43.63349000,-79.9703700,324.0
43.63354000,-79.9705700,325.0
43.63359000,-79.9708300,325.0
43.63371000,-79.9711300,325.0
43.63379000,-79.9714300,326.0
43.63382000,-79.9716500,326.0
43.63384000,-79.9718600,329.0
43.63387000,-79.9720300,330.0
43.63402000,-79.9724300,334.0
43.63413000,-79.9726800,334.0
43.63416000,-79.9728600,334.0
43.63419000,-79.9731400,331.0
43.63424000,-79.9734900,329.0
43.63429000,-79.9737400,328.0
43.63432000,-79.9739400,326.0
43.63435000,-79.9742300,323.0
43.63433000,-79.9743700,322.0
43.63429000,-79.9745200,322.0
43.63426000,-79.9746800,321.0
43.63423000,-79.9747900,321.0
43.63421000,-79.9749100,321.0
43.63430000,-79.9749900,319.0
43.63464000,-79.9750300,313.0
43.63480000,-79.9750600,310.0
43.63498000,-79.9750800,308.0
43.63519000,-79.9751000,308.0
43.63531000,-79.9751100,308.0
43.63562000,-79.9751500,309.0
43.63577000,-79.9751900,309.0
43.63602000,-79.9752700,308.0
43.63621000,-79.9754000,307.0
43.63639000,-79.9756100,307.0
43.63652000,-79.9758100,307.0
43.63661000,-79.9760400,307.0
43.63669000,-79.9761500,308.0
43.63683000,-79.9762000,308.0
43.63693000,-79.9763400,308.0
43.63693000,-79.9764800,308.0
43.63690000,-79.9766000,309.0
43.63688000,-79.9767000,310.0
43.63691000,-79.9768300,311.0
43.63697000,-79.9770500,313.0
43.63708000,-79.9773500,315.0
43.63719000,-79.9775400,317.0
43.63725000,-79.9777800,318.0
43.63728000,-79.9779800,318.0
43.63729000,-79.9783300,318.0
43.63727000,-79.9785900,318.0
43.63724000,-79.9788400,318.0
43.63721000,-79.9790300,317.0
43.63713000,-79.9792800,316.0
43.63707000,-79.9794300,316.0
43.63701000,-79.9794900,315.0
43.63778000,-79.9799500,319.0
43.63783000,-79.9811600,317.0
43.63803000,-79.9819700,322.0
43.63819000,-79.9823100,320.0
43.63834000,-79.9821500,325.0
43.63822000,-79.9822400,322.0
43.63829000,-79.9822700,323.0
43.63838000,-79.9823000,324.0
43.63848000,-79.9823300,324.0
43.63856000,-79.9823500,325.0
43.63861000,-79.9823000,326.0
43.63870000,-79.9821900,327.0
43.63876000,-79.9820600,329.0
43.63881000,-79.9819200,330.0
43.63886000,-79.9817800,330.0
43.63892000,-79.9816800,330.0
43.63897000,-79.9816400,330.0
43.63902000,-79.9815800,330.0
43.63909000,-79.9814800,329.0
43.63919000,-79.9813500,328.0
43.63930000,-79.9812000,328.0
43.63940000,-79.9811500,328.0
43.63947000,-79.9811600,328.0
43.63953000,-79.9813100,327.0
43.63965000,-79.9815100,326.0
43.63980000,-79.9817400,326.0
43.63987000,-79.9818100,327.0
43.63997000,-79.9817600,327.0
43.64012000,-79.9816800,328.0
43.64043000,-79.9814200,331.0
43.64054000,-79.9812900,332.0
43.64067000,-79.9812300,333.0
43.64073000,-79.9812300,334.0
43.64082000,-79.9812200,334.0
43.64158000,-79.9804100,329.0
43.64175000,-79.9803600,330.0
