Latitude,Longitude,Elevation
44.42132000,-80.4392100,469.0
44.42120000,-80.4398900,469.0
44.42108000,-80.4405600,475.0
44.42043000,-80.4405800,480.0
44.41977000,-80.4405900,480.0
44.41968000,-80.4405000,481.0
44.41924000,-80.4403700,484.0
44.41883000,-80.4406400,480.0
44.41841000,-80.4409100,471.0
44.41821000,-80.4409300,464.0
44.41797000,-80.4405200,465.0
44.41755000,-80.4398600,463.0
44.41685000,-80.4394900,453.0
44.41669000,-80.4396800,447.0
44.41706000,-80.4404100,444.0
44.41714000,-80.4406300,441.0
44.41718000,-80.4408000,438.0
44.41702000,-80.4415300,424.0
44.41715000,-80.4422000,418.0
44.41728000,-80.4428600,416.0
44.41741000,-80.4435300,412.0
44.41726000,-80.4442200,408.0
44.41711000,-80.4449200,402.0
44.41697000,-80.4456100,398.0
44.41682000,-80.4463000,398.0
44.41667000,-80.4470000,395.0
44.41652000,-80.4476900,397.0
44.41693000,-80.4480100,391.0
44.41735000,-80.4483300,387.0
44.41738000,-80.4490000,383.0
44.41741000,-80.4496600,377.0
44.41714000,-80.4500100,380.0
44.41673000,-80.4493200,393.0
44.41632000,-80.4486300,403.0
44.41646000,-80.4489400,399.0
44.41654000,-80.4490400,397.0
44.41663000,-80.4491300,395.0
44.41671000,-80.4491700,392.0
44.41676000,-80.4492100,391.0
44.41680000,-80.4492800,390.0
44.41682000,-80.4495900,390.0
44.41681000,-80.4500400,389.0
44.41682000,-80.4502700,388.0
44.41686000,-80.4506700,387.0
44.41687000,-80.4507700,386.0
44.41684000,-80.4509500,387.0
44.41665000,-80.4513400,390.0
44.41659000,-80.4514300,391.0
44.41655000,-80.4516300,388.0
44.41649000,-80.4518000,387.0
44.41636000,-80.4521100,384.0
44.41625000,-80.4522200,384.0
44.41566000,-80.4527800,380.0
44.41513000,-80.4531900,382.0
44.41503000,-80.4532500,383.0
44.41488000,-80.4532800,386.0
44.41477000,-80.4533000,387.0
44.41445000,-80.4534600,384.0
44.41438000,-80.4535700,383.0
44.41434000,-80.4537300,382.0
44.41433000,-80.4538200,383.0
44.41435000,-80.4539500,384.0
44.41437000,-80.4540300,385.0
44.41447000,-80.4541800,387.0
44.41464000,-80.4542400,387.0
44.41495000,-80.4542700,385.0
44.41543000,-80.4542400,383.0
44.41553000,-80.4542200,382.0
44.41569000,-80.4541700,384.0
44.41592000,-80.4541400,387.0
44.41600000,-80.4541200,388.0
44.41615000,-80.4541500,391.0
44.41626000,-80.4541600,392.0
44.41631000,-80.4541800,393.0
44.41633000,-80.4542500,395.0
44.41630000,-80.4543100,395.0
44.41607000,-80.4544200,396.0
44.41566000,-80.4547400,400.0
44.41538000,-80.4549200,402.0
44.41528000,-80.4550200,404.0
44.41516000,-80.4552200,405.0
44.41508000,-80.4554400,405.0
44.41480000,-80.4564400,408.0
44.41451000,-80.4573100,408.0
44.41437000,-80.4578200,407.0
44.41413000,-80.4584500,404.0
44.41407000,-80.4585300,404.0
44.41398000,-80.4585800,403.0
44.41301000,-80.4588300,404.0
44.41259000,-80.4590200,407.0
44.41222000,-80.4592200,409.0
44.41209000,-80.4593100,410.0
44.41188000,-80.4595100,410.0
44.41162000,-80.4596800,409.0
44.41149000,-80.4598000,406.0
44.41142000,-80.4598800,405.0
44.41116000,-80.4602500,400.0
44.41095000,-80.4606800,397.0
44.41068000,-80.4609400,397.0
44.41044000,-80.4613000,396.0
44.40999000,-80.4619000,395.0
44.40990000,-80.4620300,395.0
44.40986000,-80.4621600,394.0
44.40984000,-80.4623600,392.0
44.40980000,-80.4624600,391.0
44.40933000,-80.4626500,395.0
44.40917000,-80.4627600,396.0
44.40911000,-80.4628300,397.0
44.40905000,-80.4635600,400.0
44.40898000,-80.4643000,399.0
44.40863000,-80.4647200,402.0
44.40828000,-80.4651500,404.0
44.40840000,-80.4655800,405.0
44.40899000,-80.4657600,408.0
44.40957000,-80.4659300,417.0
44.40946000,-80.4664600,431.0
44.40909000,-80.4663300,424.0
44.40894000,-80.4667600,429.0
44.40900000,-80.4668900,433.0
44.40917000,-80.4672400,441.0
44.40961000,-80.4670400,446.0
44.41004000,-80.4668300,449.0
44.41036000,-80.4664600,446.0
44.41082000,-80.4664000,450.0
44.41165000,-80.4662100,449.0
44.41220000,-80.4663000,451.0
44.41274000,-80.4663800,453.0
44.41298000,-80.4662500,450.0
44.41323000,-80.4663100,452.0
44.41370000,-80.4663800,454.0
44.41416000,-80.4664400,451.0
44.41450000,-80.4664900,446.0
44.41481000,-80.4669400,446.0
44.41501000,-80.4670400,444.0
44.41530000,-80.4670900,444.0
44.41596000,-80.4673400,438.0
44.41675000,-80.4679000,432.0
44.41686000,-80.4687000,433.0
44.41718000,-80.4687600,430.0
44.41754000,-80.4691000,433.0
44.41770000,-80.4684200,421.0
44.41786000,-80.4677400,411.0
44.41802000,-80.4670600,410.0
44.41818000,-80.4663800,407.0
44.41834000,-80.4657000,406.0
44.41850000,-80.4650200,403.0
44.41866000,-80.4643400,403.0
44.41913000,-80.4646200,403.0
44.41953000,-80.4649200,404.0
44.41993000,-80.4652200,404.0
44.42069000,-80.4658800,404.0
44.42098000,-80.4659900,403.0
44.42136000,-80.4663500,402.0
44.42174000,-80.4667000,404.0
44.42180000,-80.4672100,401.0
44.42220000,-80.4672600,398.0
44.42262000,-80.4681200,401.0
44.42298000,-80.4686700,399.0
44.42333000,-80.4692300,397.0
44.42320000,-80.4698800,398.0
44.42308000,-80.4705400,399.0
44.42295000,-80.4711900,399.0
44.42282000,-80.4718500,396.0
44.42269000,-80.4725100,400.0
44.42257000,-80.4731600,400.0
44.42244000,-80.4738200,400.0
44.42231000,-80.4744700,400.0
44.42218000,-80.4751300,399.0
44.42206000,-80.4757800,401.0
44.42193000,-80.4764400,398.0
44.42180000,-80.4770900,396.0
44.42220000,-80.4770900,396.0
44.42269000,-80.4766000,399.0
44.42318000,-80.4761000,400.0
44.42366000,-80.4762100,402.0
44.42413000,-80.4763100,403.0
44.42461000,-80.4764200,403.0
44.42508000,-80.4765200,400.0
44.42556000,-80.4766300,400.0
44.42604000,-80.4767300,400.0
44.42651000,-80.4768400,399.0
44.42699000,-80.4769400,398.0
44.42747000,-80.4770500,397.0
44.42794000,-80.4771500,395.0
44.42842000,-80.4772600,393.0
44.42889000,-80.4773600,393.0
44.42937000,-80.4774700,394.0
44.42938000,-80.4781100,395.0
44.42940000,-80.4787400,396.0
44.42941000,-80.4793800,396.0
44.42942000,-80.4800200,395.0
44.42943000,-80.4806600,393.0
44.42945000,-80.4812900,390.0
44.42946000,-80.4819300,389.0
44.42932000,-80.4825400,393.0
44.42919000,-80.4831500,395.0
44.42905000,-80.4837500,397.0
44.42891000,-80.4843600,395.0
44.42877000,-80.4849700,394.0
44.42864000,-80.4855800,393.0
44.42850000,-80.4861900,394.0
44.42836000,-80.4867900,392.0
44.42822000,-80.4874000,392.0
44.42809000,-80.4880100,392.0
44.42795000,-80.4886200,394.0
44.42781000,-80.4892200,395.0
44.42767000,-80.4898300,397.0
44.42754000,-80.4904400,397.0
44.42740000,-80.4910500,398.0
44.42726000,-80.4916600,398.0
44.42712000,-80.4922600,398.0
44.42699000,-80.4928700,399.0
44.42685000,-80.4934800,400.0
44.42672000,-80.4940800,401.0
44.42659000,-80.4946800,402.0
44.42645000,-80.4952800,402.0
44.42632000,-80.4958800,403.0
44.42619000,-80.4964800,401.0
44.42606000,-80.4970900,399.0
44.42592000,-80.4976900,395.0
44.42579000,-80.4982900,394.0
44.42566000,-80.4988900,393.0
44.42553000,-80.4994900,392.0
44.42540000,-80.5000900,392.0
44.42526000,-80.5006900,392.0
44.42513000,-80.5012900,392.0
44.42500000,-80.5018900,392.0
44.42487000,-80.5024900,391.0
44.42473000,-80.5030900,392.0
44.42460000,-80.5037000,395.0
44.42447000,-80.5043000,395.0
44.42434000,-80.5049000,395.0
44.42420000,-80.5055000,394.0
44.42407000,-80.5061000,392.0
44.42394000,-80.5067000,394.0
44.42377000,-80.5074000,394.0
44.42361000,-80.5081100,392.0
44.42344000,-80.5088100,393.0
44.42328000,-80.5095200,393.0
44.42311000,-80.5102200,392.0
44.42263000,-80.5100900,395.0
44.42214000,-80.5099600,397.0
44.42166000,-80.5098300,400.0
44.42117000,-80.5097000,401.0
44.42069000,-80.5095700,405.0
44.42069000,-80.5088000,418.0
44.42054000,-80.5083700,423.0
44.42007000,-80.5086800,427.0
44.41960000,-80.5090000,430.0
44.41913000,-80.5093100,432.0
44.41876000,-80.5090600,438.0
44.41829000,-80.5089400,439.0
44.41782000,-80.5088200,439.0
44.41735000,-80.5087000,437.0
44.41688000,-80.5085900,437.0
44.41640000,-80.5084700,438.0
44.41593000,-80.5083500,440.0
44.41546000,-80.5082300,444.0
44.41499000,-80.5081100,452.0
44.41454000,-80.5080100,450.0
44.41409000,-80.5079200,449.0
44.41364000,-80.5078200,450.0
44.41319000,-80.5077300,447.0
44.41274000,-80.5076300,445.0
44.41229000,-80.5075300,445.0
44.41184000,-80.5074400,444.0
44.41139000,-80.5073400,445.0
44.41094000,-80.5072400,447.0
44.41049000,-80.5071500,449.0
44.41004000,-80.5070500,449.0
44.40959000,-80.5069600,450.0
